loan_amount,annual_income,home_ownership,purpose,credit_score,monthly_debt,employment_length_years,loan_term_months,number_of_open_accounts,delinquencies_2y,inquiries_6m,default
13000,125000.0,MORTGAGE,debt_consolidation,786,3137.5,10.0,36.0,14,0,0,0
4800,36000.0,RENT,medical,701,1094.1,7.0,36.0,19,0,1,0
8000,73000.0,RENT,other,703,1095.6083333333333,10.0,36.0,11,0,2,0
18000,56000.0,RENT,debt_consolidation,697,901.1333333333333,2.0,60.0,6,0,0,1
10000,83000.0,RENT,other,703,2330.916666666667,3.0,36.0,31,0,1,0
12000,82500.0,MORTGAGE,other,721,484.00000000000006,0.5,36.0,16,0,0,0
15000,63000.0,OWN,other,719,975.975,10.0,36.0,10,0,1,0
18900,63000.0,MORTGAGE,debt_consolidation,734,1295.1750000000002,10.0,60.0,14,0,1,1
12000,70300.0,MORTGAGE,home_improvement,751,440.54666666666657,2.0,60.0,19,0,1,0
25000,76000.0,MORTGAGE,debt_consolidation,712,701.7333333333332,8.0,36.0,9,0,1,0
22000,90000.0,MORTGAGE,debt_consolidation,723,1883.25,0.5,60.0,10,0,0,0
19750,45000.0,RENT,debt_consolidation,686,1036.125,10.0,60.0,16,0,4,0
8000,90000.0,MORTGAGE,debt_consolidation,756,2154.75,10.0,36.0,16,0,0,0
16825,112000.0,MORTGAGE,other,725,2569.4666666666667,10.0,60.0,15,0,0,0
6475,18000.0,MORTGAGE,debt_consolidation,656,385.05000000000007,8.0,36.0,6,0,2,0
15000,50000.0,MORTGAGE,other,759,1290.0,10.0,36.0,11,0,0,0
10000,32160.0,RENT,debt_consolidation,735,895.1199999999999,0.0,60.0,11,0,0,0
14000,65000.0,RENT,home_improvement,699,410.58333333333337,10.0,60.0,6,0,0,0
5000,59000.0,MORTGAGE,other,693,297.95,7.0,36.0,5,0,2,1
10000,65000.0,RENT,debt_consolidation,757,950.0833333333334,5.0,36.0,12,0,0,0
24000,600000.0,RENT,debt_consolidation,760,855.0,7.0,36.0,8,0,0,0
20275,46500.0,RENT,debt_consolidation,686,1012.15,5.0,60.0,15,0,0,0
3200,100000.0,MORTGAGE,other,752,1296.666666666667,6.0,36.0,14,0,0,0
20500,55000.0,MORTGAGE,other,744,511.04166666666663,6.0,36.0,12,0,0,0
8000,58240.0,MORTGAGE,home_improvement,683,407.19466666666665,0.5,36.0,6,1,0,0
18000,45000.0,MORTGAGE,other,755,616.125,10.0,36.0,14,0,2,1
20750,81000.0,MORTGAGE,debt_consolidation,761,1215.0,10.0,60.0,15,0,0,0
11050,44000.0,MORTGAGE,debt_consolidation,698,1006.1333333333334,10.0,36.0,10,0,0,0
15000,78000.0,MORTGAGE,other,692,1138.15,10.0,36.0,5,0,0,0
11000,40400.0,RENT,debt_consolidation,714,695.2166666666666,10.0,36.0,10,0,0,0
36000,116000.0,MORTGAGE,debt_consolidation,726,1587.2666666666667,0.0,36.0,11,0,0,0
27200,58000.0,MORTGAGE,debt_consolidation,745,1045.9333333333334,3.0,60.0,12,0,0,0
8500,72000.0,MORTGAGE,home_improvement,735,579.0,10.0,36.0,6,0,0,0
18000,65000.0,MORTGAGE,debt_consolidation,700,1326.0000000000002,2.0,60.0,24,0,2,0
35000,98000.0,RENT,other,752,2193.5666666666666,10.0,60.0,12,0,2,0
2650,32000.0,RENT,debt_consolidation,702,694.1333333333333,3.0,36.0,9,0,1,0
32200,14400.0,RENT,other,681,756.96,0.0,60.0,7,0,1,0
35000,83000.0,MORTGAGE,debt_consolidation,769,1354.975,7.0,36.0,10,0,0,0
12000,68000.0,MORTGAGE,debt_consolidation,747,389.8666666666667,6.0,36.0,13,0,0,0
2500,14000.0,RENT,debt_consolidation,730,122.38333333333335,0.0,36.0,8,0,0,0
3500,25000.0,RENT,moving,721,348.3333333333333,4.0,36.0,4,0,0,0
4800,79000.0,RENT,debt_consolidation,709,1454.9166666666665,10.0,36.0,7,0,0,0
15000,100000.0,OWN,other,761,1335.8333333333335,0.5,36.0,11,0,0,0
10000,42000.0,MORTGAGE,debt_consolidation,661,843.5000000000001,0.5,36.0,7,1,0,1
8400,31200.0,RENT,debt_consolidation,732,622.96,6.0,36.0,13,0,0,0
25000,55000.0,RENT,debt_consolidation,735,694.8333333333334,0.0,36.0,9,0,0,0
10000,60000.0,RENT,other,729,1080.0000000000002,5.0,36.0,13,0,1,0
15000,34000.0,OWN,debt_consolidation,704,649.1166666666667,5.0,60.0,10,0,1,0
20000,58000.0,MORTGAGE,debt_consolidation,701,2335.95,3.0,60.0,17,0,0,0
20000,60000.0,OWN,debt_consolidation,727,613.0,10.0,36.0,24,0,1,0
35000,305790.0,MORTGAGE,debt_consolidation,733,2530.41225,10.0,60.0,13,2,0,0
25600,92000.0,OWN,other,722,1802.4333333333334,0.0,60.0,9,1,0,0
10000,29000.0,RENT,other,675,488.89166666666665,10.0,36.0,6,0,0,0
7200,20000.0,RENT,other,682,414.16666666666674,0.0,36.0,12,0,0,1
6000,95000.0,MORTGAGE,home_improvement,696,2295.8333333333335,10.0,36.0,16,0,1,0
5000,84000.0,MORTGAGE,debt_consolidation,675,1549.1,10.0,36.0,14,1,0,1
32000,100000.0,RENT,major_purchase,687,639.1666666666667,6.0,36.0,9,1,0,0
14750,41000.0,MORTGAGE,debt_consolidation,705,1003.1333333333332,10.0,60.0,19,1,0,0
12000,80000.0,MORTGAGE,debt_consolidation,764,1636.0,3.0,60.0,13,0,0,0
7475,22000.0,RENT,debt_consolidation,715,564.1166666666666,2.0,36.0,16,0,0,0
12000,72000.0,RENT,debt_consolidation,683,1642.2,10.0,60.0,11,0,4,1
5600,48000.0,MORTGAGE,other,745,592.0000000000001,6.0,36.0,11,0,1,0
11000,40000.0,RENT,debt_consolidation,715,600.0,1.0,60.0,8,0,0,0
8000,60000.0,MORTGAGE,home_improvement,722,1862.0,10.0,36.0,15,0,0,0
18000,70000.0,RENT,other,701,999.8333333333333,10.0,36.0,16,0,0,0
10000,55000.0,MORTGAGE,debt_consolidation,694,241.08333333333331,1.0,36.0,7,0,0,0
7300,56000.0,RENT,debt_consolidation,627,342.0666666666667,9.0,36.0,14,4,1,0
10000,140000.0,RENT,debt_consolidation,693,407.16666666666663,2.0,36.0,5,1,0,0
6000,50000.0,MORTGAGE,home_improvement,682,1020.4166666666666,10.0,36.0,13,0,1,0
12000,152000.0,MORTGAGE,other,752,1565.5999999999997,9.0,36.0,13,0,0,0
35000,70000.0,MORTGAGE,debt_consolidation,721,1465.3333333333335,10.0,60.0,9,0,0,0
14400,42000.0,OWN,home_improvement,749,1265.95,10.0,60.0,11,0,0,0
3500,35000.0,RENT,major_purchase,659,163.04166666666666,5.0,36.0,5,0,0,1
10000,52000.0,RENT,other,715,520.0,10.0,36.0,8,0,0,0
28000,75000.0,MORTGAGE,debt_consolidation,691,538.125,10.0,60.0,6,0,0,0
2250,54000.0,RENT,debt_consolidation,678,45.0,2.0,36.0,2,0,1,0
10000,84000.0,OWN,debt_consolidation,742,662.9000000000001,10.0,36.0,14,1,0,0
21000,54869.0,MORTGAGE,debt_consolidation,696,759.0211666666668,10.0,60.0,12,0,0,0
18200,80000.0,MORTGAGE,debt_consolidation,762,751.3333333333334,10.0,60.0,9,0,0,0
16100,70000.0,MORTGAGE,debt_consolidation,755,656.25,1.0,60.0,11,0,0,0
5000,61700.0,RENT,debt_consolidation,740,902.3625000000002,10.0,36.0,10,0,0,0
10000,38000.0,MORTGAGE,other,713,788.1833333333333,10.0,36.0,11,0,1,0
6600,81500.0,OWN,other,710,2319.3541666666665,4.0,36.0,32,0,1,0
28000,48000.0,MORTGAGE,debt_consolidation,688,1801.2,0.5,60.0,8,0,0,0
14600,36000.0,OWN,debt_consolidation,692,485.1,1.0,36.0,18,0,2,1
10000,86000.0,MORTGAGE,moving,722,568.3166666666666,8.0,36.0,9,0,0,0
20000,75000.0,MORTGAGE,other,727,854.3749999999999,0.5,36.0,16,0,0,0
11000,40000.0,RENT,other,723,1013.0000000000001,0.0,36.0,15,0,1,1
8000,55000.0,RENT,other,701,330.0,0.5,36.0,15,0,1,0
17000,14000.0,OWN,debt_consolidation,657,934.5,0.5,36.0,5,0,0,0
27725,73000.0,MORTGAGE,debt_consolidation,725,2171.1416666666664,1.0,36.0,6,0,0,0
8000,32000.0,MORTGAGE,other,731,222.9333333333333,10.0,36.0,7,0,0,0
28000,90000.0,MORTGAGE,debt_consolidation,754,2415.75,0.5,36.0,25,0,0,0
25000,72000.0,MORTGAGE,debt_consolidation,695,820.1999999999999,10.0,60.0,5,0,0,0
10000,72000.0,RENT,other,723,877.1999999999999,3.0,36.0,9,1,0,0
9600,26000.0,MORTGAGE,debt_consolidation,681,785.1999999999999,10.0,36.0,15,0,1,0
12000,79000.0,RENT,debt_consolidation,742,1633.9833333333333,10.0,36.0,19,0,1,1
35300,86500.0,RENT,debt_consolidation,704,1783.3416666666665,2.0,60.0,17,0,1,0
18000,95000.0,MORTGAGE,other,713,1140.7916666666667,10.0,60.0,17,0,3,0
10050,30000.0,MORTGAGE,debt_consolidation,667,475.0,9.0,60.0,9,1,1,0
7000,35700.0,OWN,debt_consolidation,686,782.1274999999999,10.0,36.0,8,0,2,0
18025,70034.0,MORTGAGE,debt_consolidation,744,2251.0094833333333,10.0,36.0,16,0,0,0
25000,80000.0,OWN,debt_consolidation,732,1855.3333333333333,4.0,60.0,20,0,2,0
12800,123000.0,MORTGAGE,home_improvement,737,534.025,5.0,60.0,5,0,0,0
6000,95000.0,MORTGAGE,debt_consolidation,714,1728.2083333333333,6.0,36.0,13,0,2,0
9000,40000.0,RENT,other,717,726.0000000000001,0.5,36.0,6,0,0,0
35000,225000.0,MORTGAGE,other,802,3249.3749999999995,0.5,36.0,23,0,0,0
3000,35500.0,RENT,other,700,1053.4624999999999,0.5,36.0,8,0,0,1
8400,82000.0,MORTGAGE,debt_consolidation,722,1620.1833333333334,3.0,36.0,15,0,1,0
18350,40000.0,RENT,debt_consolidation,727,530.0,10.0,60.0,4,0,0,0
28000,95000.0,MORTGAGE,debt_consolidation,769,1862.7916666666667,10.0,60.0,11,0,3,0
4000,50000.0,MORTGAGE,debt_consolidation,679,80.83333333333334,0.5,36.0,4,0,1,0
5000,31500.0,RENT,other,679,584.0625,6.0,36.0,4,0,0,0
5000,30000.0,RENT,other,701,90.00000000000001,0.5,36.0,12,0,1,0
35000,117000.0,MORTGAGE,debt_consolidation,756,2145.9750000000004,9.0,36.0,9,0,0,0
30000,130000.0,MORTGAGE,debt_consolidation,756,1341.1666666666667,10.0,36.0,9,0,0,0
12250,40000.0,RENT,debt_consolidation,708,927.0000000000001,2.0,36.0,5,0,1,1
24375,55000.0,RENT,debt_consolidation,736,1284.25,1.0,36.0,10,0,0,0
8325,26400.0,RENT,debt_consolidation,681,443.96000000000004,1.0,60.0,6,0,2,0
10000,100000.0,RENT,debt_consolidation,748,873.3333333333335,3.0,36.0,13,0,0,0
3600,55000.0,RENT,other,579,621.0416666666666,9.0,36.0,25,5,1,0
8500,29000.0,RENT,debt_consolidation,746,627.125,4.0,36.0,12,0,1,0
15000,42000.0,RENT,major_purchase,692,50.050000000000004,10.0,36.0,2,0,0,0
20000,45000.0,RENT,other,687,1287.0,6.0,60.0,13,0,0,1
12000,84000.0,OWN,debt_consolidation,709,391.99999999999994,3.0,60.0,14,0,2,0
20625,55000.0,MORTGAGE,debt_consolidation,693,946.9166666666666,10.0,36.0,6,1,0,0
33000,80000.0,MORTGAGE,debt_consolidation,755,1552.0000000000002,8.0,60.0,23,0,0,0
16000,60000.0,OWN,debt_consolidation,679,875.0,2.0,60.0,6,0,0,0
6000,65000.0,OWN,other,755,882.375,5.0,36.0,12,0,1,0
18900,47500.0,MORTGAGE,debt_consolidation,704,649.9583333333334,9.0,60.0,6,0,0,0
6000,57000.0,RENT,debt_consolidation,734,775.2,10.0,36.0,10,0,0,0
9000,165000.0,RENT,other,767,2190.375,5.0,36.0,12,0,0,0
22000,60000.0,RENT,debt_consolidation,745,1313.0,0.5,60.0,12,0,0,0
2800,81000.0,RENT,debt_consolidation,685,915.9750000000001,10.0,36.0,11,1,1,0
3000,24000.0,RENT,debt_consolidation,708,540.0,5.0,36.0,9,0,2,0
10000,90000.0,MORTGAGE,debt_consolidation,718,807.7499999999999,10.0,36.0,7,0,2,0
9000,38000.0,RENT,debt_consolidation,742,834.1,10.0,36.0,15,0,1,0
8000,46000.0,RENT,other,763,1016.9833333333335,1.0,36.0,18,0,0,0
12000,110000.0,MORTGAGE,debt_consolidation,716,1266.8333333333333,10.0,60.0,14,0,1,1
14000,57000.0,RENT,debt_consolidation,672,406.12500000000006,0.5,36.0,4,0,0,0
9975,26280.0,RENT,other,666,486.837,2.0,36.0,7,1,0,0
10000,68350.0,RENT,other,539,852.0966666666667,10.0,36.0,10,7,1,0
20000,206000.0,MORTGAGE,debt_consolidation,755,1117.55,8.0,36.0,14,0,0,0
5000,36000.0,RENT,debt_consolidation,749,746.4,10.0,36.0,11,0,0,0
2500,35000.0,RENT,other,710,957.2499999999999,2.0,36.0,11,0,1,0
35000,205000.0,RENT,major_purchase,740,435.62499999999994,4.0,60.0,15,1,1,0
20000,85000.0,RENT,other,737,2146.25,0.5,36.0,9,0,0,0
35000,100000.0,MORTGAGE,debt_consolidation,745,1995.0000000000002,1.0,60.0,12,1,2,0
19450,60000.0,RENT,vacation,692,147.0,6.0,60.0,4,0,1,1
12000,52000.0,MORTGAGE,debt_consolidation,691,962.4333333333334,0.5,60.0,7,0,0,1
12000,185000.0,MORTGAGE,major_purchase,709,719.9583333333333,2.0,60.0,10,3,0,0
14000,74000.0,RENT,debt_consolidation,707,1290.6833333333334,5.0,36.0,50,0,3,0
18000,44000.0,MORTGAGE,debt_consolidation,698,723.8,0.0,60.0,12,0,5,0
15000,50000.0,MORTGAGE,debt_consolidation,713,519.1666666666667,0.0,36.0,14,0,0,0
12000,200000.0,OWN,other,776,1580.0000000000002,7.0,60.0,8,0,1,0
10000,37000.0,RENT,other,699,793.9583333333334,4.0,36.0,19,0,0,0
28050,150000.0,RENT,debt_consolidation,779,3897.5000000000005,10.0,60.0,30,0,0,0
12000,75000.0,OWN,major_purchase,710,796.2500000000001,6.0,36.0,10,1,0,0
18000,60000.0,RENT,other,691,612.0,8.0,36.0,11,0,0,1
4250,35000.0,MORTGAGE,debt_consolidation,669,646.0416666666665,5.0,36.0,11,1,1,0
12000,155709.0,MORTGAGE,debt_consolidation,786,1374.131925,10.0,60.0,8,0,0,0
7225,80000.0,MORTGAGE,other,712,2331.3333333333335,10.0,36.0,11,0,0,0
10000,60000.0,RENT,other,735,1773.0000000000002,5.0,60.0,8,0,0,1
9600,45000.0,OWN,other,702,793.125,3.0,36.0,12,0,0,0
8000,63000.0,RENT,debt_consolidation,735,816.9000000000001,1.0,36.0,7,0,1,0
15950,45423.0,RENT,debt_consolidation,666,593.905725,7.0,60.0,6,0,0,0
15000,60000.0,RENT,other,673,542.9999999999999,0.0,36.0,12,0,3,1
6000,45000.0,RENT,debt_consolidation,717,832.125,0.5,36.0,11,0,1,0
24125,80000.0,MORTGAGE,other,718,1720.0000000000002,5.0,60.0,7,0,0,0
10000,48000.0,OWN,vacation,694,712.0000000000001,9.0,60.0,12,0,0,0
8000,90000.0,MORTGAGE,other,722,423.75,10.0,36.0,6,0,0,0
14000,57572.0,RENT,other,740,912.0364333333334,3.0,60.0,22,0,0,0
3600,54000.0,MORTGAGE,debt_consolidation,703,939.15,0.0,36.0,15,0,3,0
21000,58100.0,MORTGAGE,debt_consolidation,766,1572.0891666666666,7.0,60.0,12,0,0,0
35000,170000.0,MORTGAGE,other,772,2014.4999999999998,10.0,60.0,13,0,2,0
9600,80000.0,MORTGAGE,debt_consolidation,742,1173.3333333333335,6.0,36.0,8,0,1,0
7600,32584.0,OWN,other,698,449.1161333333333,0.0,36.0,12,0,0,0
17200,51000.0,MORTGAGE,debt_consolidation,694,837.675,10.0,36.0,9,0,0,1
21600,60000.0,RENT,other,736,973.0,0.0,36.0,10,0,0,0
6325,77000.0,RENT,debt_consolidation,761,1122.2749999999999,2.0,36.0,9,0,0,1
23200,81000.0,MORTGAGE,other,739,2049.2999999999997,0.5,36.0,17,0,0,0
20000,80000.0,MORTGAGE,debt_consolidation,694,1422.0,1.0,36.0,21,1,1,0
5500,63000.0,RENT,other,713,1055.775,2.0,36.0,11,0,1,0
10000,120000.0,MORTGAGE,other,738,534.0,10.0,36.0,10,0,2,0
10000,48000.0,RENT,other,700,477.2,10.0,36.0,19,0,1,0
30000,110000.0,OWN,debt_consolidation,765,1982.7499999999998,10.0,60.0,13,0,1,0
24000,110000.0,RENT,debt_consolidation,767,924.9166666666666,3.0,60.0,17,0,0,1
15400,35000.0,RENT,other,726,622.9999999999999,8.0,60.0,12,0,0,0
15000,90000.0,MORTGAGE,debt_consolidation,708,1305.0,8.0,36.0,22,0,0,1
33000,41660.0,RENT,debt_consolidation,718,1141.1368333333332,0.5,60.0,8,0,0,0
9000,50000.0,OWN,home_improvement,731,1115.0,10.0,36.0,10,0,0,0
10000,40000.0,RENT,other,708,614.0000000000001,10.0,36.0,10,0,0,0
3000,45000.0,OWN,debt_consolidation,652,686.25,6.0,36.0,7,1,0,0
20000,73000.0,MORTGAGE,debt_consolidation,774,748.25,9.0,60.0,10,0,0,0
19400,72000.0,MORTGAGE,debt_consolidation,702,628.8000000000001,9.0,36.0,5,1,0,1
16000,63000.0,MORTGAGE,debt_consolidation,681,920.85,10.0,36.0,8,1,0,0
10000,95000.0,MORTGAGE,debt_consolidation,744,767.9166666666666,10.0,60.0,19,0,2,0
29700,96000.0,MORTGAGE,debt_consolidation,743,2292.0,10.0,60.0,12,0,1,0
20000,40000.0,OWN,debt_consolidation,677,611.0,2.0,36.0,4,0,1,0
12000,39479.0,MORTGAGE,debt_consolidation,701,542.1782666666667,10.0,60.0,6,0,0,0
12400,38000.0,MORTGAGE,other,717,1090.2833333333333,3.0,36.0,13,0,0,0
10000,50000.0,MORTGAGE,other,694,896.2500000000001,10.0,60.0,11,0,1,0
26375,60000.0,RENT,other,686,1186.0,9.0,60.0,15,1,1,0
7500,35256.0,MORTGAGE,other,701,1119.9656,9.0,36.0,30,0,1,1
16000,102000.0,MORTGAGE,debt_consolidation,679,867.0,3.0,36.0,9,2,0,0
6500,40250.0,RENT,debt_consolidation,741,767.0979166666667,1.0,36.0,17,0,0,0
21000,135000.0,MORTGAGE,debt_consolidation,654,1630.125,10.0,36.0,7,2,1,0
14000,65000.0,RENT,other,733,481.00000000000006,0.5,60.0,9,0,2,0
15000,156000.0,MORTGAGE,home_improvement,774,4578.6,10.0,36.0,17,0,0,0
5400,18000.0,RENT,debt_consolidation,706,475.05000000000007,0.0,36.0,15,0,1,1
5000,42000.0,MORTGAGE,debt_consolidation,693,1081.15,10.0,36.0,14,0,1,0
10000,40647.0,MORTGAGE,debt_consolidation,710,915.9123999999999,0.0,36.0,11,0,0,0
5000,60000.0,MORTGAGE,other,682,126.0,2.0,36.0,6,1,1,0
7300,62000.0,RENT,medical,692,692.3333333333334,0.5,36.0,7,0,2,0
28800,88000.0,RENT,debt_consolidation,717,1682.2666666666667,4.0,36.0,36,1,0,1
5000,44000.0,RENT,debt_consolidation,647,1042.0666666666666,10.0,36.0,9,2,0,0
10000,72000.0,RENT,debt_consolidation,715,1163.9999999999998,10.0,60.0,10,0,0,1
2000,20721.0,OWN,debt_consolidation,691,482.971975,7.0,36.0,11,0,0,0
6000,87521.0,MORTGAGE,home_improvement,742,816.133325,0.0,36.0,9,0,1,0
15000,270000.0,RENT,debt_consolidation,801,737.9999999999999,0.5,36.0,5,0,0,0
20000,48000.0,RENT,debt_consolidation,696,1015.1999999999999,0.5,60.0,9,0,0,1
4000,42000.0,RENT,debt_consolidation,729,644.0,7.0,36.0,10,0,2,0
11200,61000.0,MORTGAGE,other,739,1370.975,10.0,60.0,18,0,0,0
25000,59400.0,MORTGAGE,debt_consolidation,611,1568.1599999999999,0.0,36.0,17,5,0,0
4300,55800.0,RENT,debt_consolidation,674,549.1650000000001,10.0,36.0,5,0,2,0
17375,80000.0,MORTGAGE,debt_consolidation,700,555.3333333333334,2.0,60.0,6,0,1,1
5000,32000.0,RENT,other,719,496.00000000000006,1.0,36.0,8,0,0,0
16825,76000.0,OWN,debt_consolidation,730,1091.2333333333333,10.0,60.0,11,0,1,1
8000,106000.0,MORTGAGE,debt_consolidation,715,1370.05,10.0,36.0,10,0,1,0
5000,75000.0,MORTGAGE,other,759,172.5,8.0,36.0,10,0,1,0
6000,40000.0,RENT,other,698,609.0,0.5,36.0,11,0,0,0
2525,9864.0,RENT,debt_consolidation,712,253.42259999999996,0.0,36.0,7,0,1,0
5000,130000.0,MORTGAGE,other,671,1729.0000000000002,10.0,36.0,11,2,1,0
7550,34000.0,MORTGAGE,debt_consolidation,731,646.0000000000001,9.0,36.0,15,0,1,0
14000,76000.0,RENT,other,690,343.26666666666665,5.0,60.0,4,0,1,0
6000,40000.0,MORTGAGE,major_purchase,701,242.0,7.0,60.0,7,0,2,0
15000,30000.0,OWN,home_improvement,690,504.99999999999994,0.0,60.0,4,0,0,1
7000,145000.0,MORTGAGE,other,816,872.4166666666667,6.0,36.0,10,0,0,0
24000,48000.0,MORTGAGE,other,766,887.2,7.0,36.0,12,0,0,0
30000,75000.0,RENT,other,738,1213.125,10.0,36.0,13,0,0,0
19200,49000.0,OWN,debt_consolidation,718,843.2083333333334,6.0,36.0,13,0,0,0
20000,82000.0,RENT,other,656,207.04999999999998,0.5,60.0,9,2,0,0
20000,120000.0,MORTGAGE,debt_consolidation,728,237.99999999999997,2.0,36.0,3,0,1,0
20000,65000.0,MORTGAGE,debt_consolidation,702,1271.2916666666667,10.0,60.0,11,2,0,0
7000,35000.0,MORTGAGE,other,663,196.29166666666666,5.0,36.0,9,0,0,0
35000,121000.0,MORTGAGE,debt_consolidation,787,3472.7000000000003,10.0,60.0,18,0,0,0
24000,179000.0,MORTGAGE,debt_consolidation,783,1649.7833333333333,5.0,60.0,10,0,0,0
8000,53000.0,MORTGAGE,debt_consolidation,734,855.95,3.0,36.0,11,0,1,0
15000,70000.0,RENT,debt_consolidation,711,673.1666666666665,5.0,36.0,13,1,0,1
24000,78000.0,MORTGAGE,debt_consolidation,744,1506.7,10.0,36.0,16,0,0,0
15000,96000.0,MORTGAGE,other,745,1639.1999999999998,2.0,36.0,19,0,1,0
15000,14366.0,RENT,other,727,1006.0988666666668,0.0,60.0,13,0,0,0
4000,35000.0,RENT,other,690,458.20833333333337,10.0,36.0,14,0,0,0
30000,60000.0,MORTGAGE,debt_consolidation,709,943.0,6.0,36.0,6,0,0,0
10000,73000.0,MORTGAGE,other,757,1018.3499999999999,10.0,36.0,5,0,0,0
21500,43000.0,RENT,debt_consolidation,704,1331.9250000000002,2.0,60.0,28,0,0,0
11050,89400.0,RENT,other,695,1452.75,10.0,60.0,5,1,0,0
3000,100000.0,MORTGAGE,vacation,750,1599.166666666667,10.0,36.0,10,0,0,0
5000,40000.0,RENT,vacation,710,550.0,3.0,36.0,14,1,0,1
28000,280000.0,RENT,debt_consolidation,777,2968.0,6.0,36.0,17,0,1,0
7200,40000.0,RENT,other,688,607.0000000000001,5.0,36.0,6,0,2,0
24000,115237.0,MORTGAGE,debt_consolidation,789,1038.0933083333334,9.0,60.0,11,0,0,0
19500,175000.0,OWN,home_improvement,687,2625.0,3.0,60.0,9,1,2,0
4800,30000.0,MORTGAGE,debt_consolidation,697,559.0,2.0,36.0,11,1,0,0
15000,132000.0,MORTGAGE,home_improvement,731,320.1,3.0,36.0,4,0,0,0
20000,100000.0,MORTGAGE,debt_consolidation,591,650.8333333333334,0.0,36.0,10,5,0,0
20000,95000.0,MORTGAGE,debt_consolidation,738,1330.0000000000002,10.0,60.0,16,0,0,0
8300,26000.0,OWN,debt_consolidation,676,726.2666666666668,2.0,36.0,12,0,0,0
9000,250000.0,RENT,debt_consolidation,778,616.6666666666666,10.0,36.0,3,0,0,0
35000,79681.0,OWN,other,655,1486.7146583333333,0.0,36.0,8,1,2,0
8000,116000.0,RENT,debt_consolidation,730,501.7,4.0,36.0,7,0,0,0
10000,60000.0,MORTGAGE,debt_consolidation,735,1895.0,1.0,36.0,18,0,0,0
16000,62000.0,MORTGAGE,debt_consolidation,696,1125.3000000000002,10.0,60.0,9,2,0,1
20000,105000.0,RENT,other,741,1123.4999999999998,10.0,60.0,11,0,0,1
15000,78000.0,MORTGAGE,other,718,1495.0,0.0,60.0,8,0,1,0
5800,60000.0,MORTGAGE,other,725,951.0,10.0,36.0,9,0,0,0
28000,65000.0,MORTGAGE,other,715,1364.4583333333335,0.5,60.0,18,0,2,0
19200,40000.0,MORTGAGE,other,706,907.6666666666666,6.0,60.0,20,0,0,0
18000,40000.0,MORTGAGE,other,658,877.0,10.0,36.0,11,2,1,1
15000,31800.0,OWN,debt_consolidation,661,510.125,6.0,36.0,6,0,1,0
17000,32000.0,RENT,debt_consolidation,679,392.5333333333333,2.0,36.0,6,0,0,0
20000,50000.0,MORTGAGE,debt_consolidation,720,747.0833333333334,10.0,36.0,11,0,0,0
15000,58000.0,MORTGAGE,other,732,1490.1166666666663,10.0,60.0,15,0,2,1
20000,40000.0,OWN,debt_consolidation,716,772.0,10.0,60.0,6,0,0,0
7725,40000.0,RENT,debt_consolidation,663,935.0000000000001,10.0,36.0,6,0,0,0
5500,50000.0,OWN,other,699,772.9166666666667,4.0,36.0,7,0,1,0
9600,97000.0,RENT,other,699,154.39166666666665,9.0,36.0,4,0,0,1
10000,47000.0,RENT,debt_consolidation,738,370.12499999999994,2.0,36.0,11,0,1,0
25000,60000.0,RENT,debt_consolidation,709,1140.0,10.0,36.0,8,0,0,0
18000,80000.0,RENT,debt_consolidation,743,1315.3333333333335,10.0,60.0,23,0,1,0
8000,49000.0,RENT,debt_consolidation,662,610.0500000000001,4.0,36.0,10,2,0,0
17000,52000.0,OWN,debt_consolidation,708,932.9666666666667,10.0,36.0,15,0,2,0
9525,30000.0,RENT,debt_consolidation,689,553.0,3.0,36.0,7,0,1,0
26400,100000.0,RENT,debt_consolidation,738,703.3333333333333,6.0,60.0,3,0,0,0
12500,65000.0,MORTGAGE,debt_consolidation,732,1572.4583333333335,2.0,36.0,12,0,0,0
20825,102000.0,RENT,debt_consolidation,681,1179.8,10.0,60.0,6,0,1,0
24000,135000.0,RENT,debt_consolidation,767,2239.875,4.0,36.0,13,0,1,0
33000,74000.0,OWN,debt_consolidation,724,1475.0666666666668,7.0,60.0,20,0,0,0
5000,40000.0,RENT,debt_consolidation,655,101.0,10.0,36.0,5,0,1,0
20000,204000.0,MORTGAGE,debt_consolidation,746,788.8,10.0,36.0,13,2,1,1
7000,49000.0,MORTGAGE,debt_consolidation,711,474.075,5.0,36.0,9,0,0,0
20000,45750.0,RENT,debt_consolidation,676,479.99375000000003,0.0,36.0,8,0,1,0
25000,76000.0,OWN,debt_consolidation,712,1585.2333333333333,10.0,60.0,9,0,0,1
30000,134480.0,MORTGAGE,debt_consolidation,815,2144.956,6.0,36.0,11,0,0,0
24000,57600.0,OWN,debt_consolidation,702,1198.0800000000002,10.0,36.0,14,0,0,0
10000,170000.0,MORTGAGE,debt_consolidation,811,2493.3333333333335,1.0,36.0,16,0,0,0
6000,69400.0,RENT,other,693,740.8449999999999,7.0,36.0,6,0,1,0
3000,75000.0,MORTGAGE,debt_consolidation,703,1635.0,1.0,36.0,9,1,0,0
28000,80000.0,OWN,other,712,1509.3333333333335,10.0,60.0,8,0,0,0
28000,93000.0,RENT,debt_consolidation,720,1063.3000000000002,10.0,36.0,11,0,1,0
8000,27000.0,MORTGAGE,other,697,537.975,7.0,36.0,13,0,0,0
15000,97500.0,MORTGAGE,debt_consolidation,728,1590.8749999999998,4.0,60.0,23,0,1,0
